Timestamp,Load_Demand_MW,Gen1_MW,Gen2_MW,Gen3_MW,Gen4_MW,Total_Cost
2018-10-18 00:00:00,5219.989997732542,1094.2814341824353,2125.7085789099137,500.0,1500,105876.2422620967
2018-10-18 01:00:00,5285.395964930718,1122.312640071594,2163.0835200954584,500.0,1500,107474.32295964191
2018-10-18 02:00:00,5392.766640694752,1157.2658966775177,2209.6878622366903,525.8127173420143,1500,110111.38615363144
2018-10-18 03:00:00,5520.343943817847,1197.9820049046807,2263.9760065395744,558.3856039237446,1500,113263.88051423275
2018-10-18 04:00:00,5594.709827783004,1221.7157671477378,2295.6210228636505,577.3726137181903,1500,115111.0817462952
2018-10-18 05:00:00,5561.255997431574,1211.039026506123,2281.3853686748307,568.8312212048984,1500,114279.236276368
2018-10-18 06:00:00,5449.962122451245,1175.5197503669556,2234.0263338226073,540.4158002935645,1500,111522.1435729467
2018-10-18 07:00:00,5364.314850346049,1148.1855497291535,2197.5807329722047,518.5484397833228,1500,109411.16280442981
2018-10-18 08:00:00,5396.961203348045,1158.6045851650165,2211.472780220022,526.8836681320131,1500,110214.70540153753
2018-10-18 09:00:00,5550.7082509797465,1207.6727287746926,2276.8969716995903,566.1381830197541,1500,114017.2577674577
2018-10-18 10:00:00,5741.120476080531,1268.4425097246628,2357.9233462995503,614.7540077797302,1500,118768.46138573224
2018-10-18 11:00:00,5877.861733589085,1312.0832808719117,2416.111041162549,649.6666246975294,1500,122209.01082655303
2018-10-18 12:00:00,5944.357980838093,1333.3054639187499,2444.4072852249997,666.6443711349998,1500,123890.7507556327
2018-10-18 13:00:00,5997.277005453039,1350.1944991608764,2466.925998881168,680.155599328701,1500,125233.14644361779
2018-10-18 14:00:00,6087.893591137361,1379.1146601159303,2505.486213487907,703.2917280927443,1500,127540.11744061082
2018-10-18 15:00:00,6186.869670405225,1410.7030843010077,2547.6041124013436,728.5624674408062,1500,130071.91461974978
2018-10-18 16:00:00,6192.6435550092765,1412.5458134240175,2550.061084565357,730.0366507392141,1500,130219.99453804121
2018-10-18 17:00:00,6021.537383398532,1357.9371660216477,2477.24955469553,686.3497328173181,1500,125849.75404436412
2018-10-18 18:00:00,5695.351546727421,1253.8354233906261,2338.4472311875015,603.0683387125009,1500,117622.20035122725
2018-10-18 19:00:00,5341.172731532977,1140.79977662428,2187.73303549904,512.6398212994239,1500,108842.37721862318
